Data_Cadastro,ID_Cliente,Idade,Genero,CEP
2021-06-09,67461,12,Feminino,49504
2020-11-10,689,37,Feminino,49009
2022-08-30,4129,40,Feminino,49009
2022-07-30,33513,46,Feminino,49009
2021-04-04,77624,62,Feminino,49509
2020-08-10,28657,22,Feminino,49548
2020-12-07,31136,19,Feminino,49548
2024-04-04,35374,15,Feminino,49548
2022-06-23,97293,35,Feminino,49548
2022-10-04,44754,30,Feminino,49503
2024-02-27,80923,43,Feminino,49503
2023-01-03,88635,20,Feminino,49503
2024-04-23,63821,21,Feminino,49507
2022-05-24,91077,53,Feminino,49505
2023-06-17,93606,59,Feminino,49505
2022-01-30,15677,16,Feminino,49006
2020-06-15,16702,46,Feminino,49508
2021-07-04,29148,66,Feminino,49508
2020-09-04,87854,30,Feminino,49508
2020-04-24,26807,52,Feminino,49506
2021-04-18,1031,65,Feminino,49525
2020-09-24,22737,67,Feminino,49525
2024-02-11,72309,58,Feminino,49525
2023-07-09,35418,52,Feminino,49546
2022-08-29,47469,52,Feminino,49546
2023-07-14,87101,27,Feminino,49546
2020-10-13,94780,17,Feminino,49048
2021-10-16,59744,61,Feminino,49341
2022-06-11,56415,31,Feminino,48917
2021-07-19,70396,34,Feminino,48906
2022-09-15,15556,20,Feminino,48911
2024-04-21,16095,48,Feminino,48911
2024-05-16,29014,67,Feminino,48911
2020-11-09,55300,45,Feminino,48911
2021-01-26,88190,35,Feminino,48910
2022-03-05,30563,23,Feminino,48823
2020-02-11,51770,37,Feminino,48823
2021-01-17,84097,26,Feminino,48823
2024-04-21,88356,18,Feminino,48823
2021-03-26,54415,55,Feminino,49203
2020-04-05,88025,70,Feminino,49203
2024-05-22,34235,56,Feminino,49201
2023-01-08,54150,62,Feminino,49201
2020-07-07,29465,49,Feminino,48642
2022-06-23,56194,67,Feminino,48867
2022-05-31,11425,37,Feminino,49221
2020-09-01,11966,68,Feminino,49221
2021-03-03,32429,37,Feminino,49221
2020-01-15,48692,42,Feminino,49221
2021-08-06,20225,15,Feminino,48603
2024-03-26,91496,40,Feminino,48602
2022-04-28,44915,26,Feminino,48706
2020-11-10,48164,62,Feminino,48706
2020-04-04,59296,20,Feminino,48706
2024-01-13,55232,45,Feminino,48843
2021-05-29,56572,35,Feminino,48843
2021-11-28,70340,40,Feminino,48843
2024-03-22,72912,32,Feminino,48843
2022-05-10,993,22,Feminino,48601
2020-12-15,42657,50,Feminino,48601
2021-08-31,24053,46,Feminino,48433
2022-07-22,79215,53,Feminino,48103
2022-12-21,51998,24,Feminino,48708
2022-04-03,61062,64,Feminino,48504
2020-11-03,87923,39,Feminino,48430
2021-09-23,95754,18,Feminino,48430
2024-06-03,18566,27,Feminino,48108
2020-07-30,85926,59,Feminino,48108
2020-04-10,21172,56,Feminino,48104
2024-04-24,27471,56,Feminino,48104
2023-10-17,45407,31,Feminino,48104
2021-06-06,74898,46,Feminino,48104
2023-03-31,35323,28,Feminino,48507
2021-09-08,20920,68,Feminino,48105
2020-12-15,40757,12,Feminino,48105
2020-04-13,64733,31,Feminino,48178
2021-02-26,65271,67,Feminino,48197
2020-09-23,7338,18,Feminino,48439
2022-04-26,20022,21,Feminino,48439
2024-05-11,84651,51,Feminino,48439
2023-10-02,90842,59,Feminino,48439
2023-05-05,98514,27,Feminino,48439
2021-01-31,38012,65,Feminino,48198
2022-01-15,44069,13,Feminino,48198
2024-06-25,73940,55,Feminino,48198
2023-09-09,28751,45,Feminino,48170
2020-06-03,239,52,Feminino,48423
2022-04-30,69812,20,Feminino,48423
2023-05-07,62455,16,Feminino,48187
2021-11-12,77529,31,Feminino,48187
2024-01-28,47869,69,Feminino,48185
2021-07-06,1595,40,Feminino,48322
2020-12-03,58821,49,Feminino,48322
2024-06-26,73636,47,Feminino,48322
2021-04-13,86641,61,Feminino,48322
2021-12-14,13768,27,Feminino,48186
2022-12-04,73728,28,Feminino,48186
2022-03-01,8345,42,Feminino,48154
2024-03-22,79840,24,Feminino,48154
2022-10-19,83434,57,Feminino,48154
2020-07-06,19898,55,Feminino,48150
2023-10-11,26994,50,Feminino,48150
2020-06-24,42706,18,Feminino,48150
2021-11-10,80529,52,Feminino,48328
2023-09-18,95383,28,Feminino,48328
2021-02-04,99289,39,Feminino,48328
2024-01-28,2423,26,Feminino,48174
2020-01-15,57694,69,Feminino,48239
2022-06-28,85779,41,Feminino,48239
2020-11-25,25615,62,Feminino,48127
2021-07-11,25926,57,Feminino,48127
2021-09-05,52567,25,Feminino,48127
2023-12-10,67886,23,Feminino,48127
2024-06-04,62120,12,Feminino,48180
2023-07-25,80955,24,Feminino,48180
2021-08-15,31504,27,Feminino,48219
2021-12-06,52861,45,Feminino,48124
2020-02-16,22116,32,Feminino,48183
2022-02-07,55536,47,Feminino,48183
2024-01-10,91900,47,Feminino,48183
2023-05-29,40422,25,Feminino,48228
2020-10-04,66272,69,Feminino,48228
2023-09-23,95666,55,Feminino,48228
2020-08-12,78828,24,Feminino,48101
2020-07-01,84146,26,Feminino,48101
2024-04-11,18745,12,Feminino,48195
2022-10-31,48037,40,Feminino,48195
2022-06-28,20482,65,Feminino,48235
2020-02-11,60857,57,Feminino,48235
2023-07-22,32362,34,Feminino,48227
2020-05-15,75810,24,Feminino,48227
2022-06-06,95500,46,Feminino,48227
2020-03-28,74243,41,Feminino,48126
2024-04-20,708,48,Feminino,48309
2023-10-05,10304,54,Feminino,48309
2021-02-14,8408,50,Feminino,48237
2023-08-26,74366,30,Feminino,48237
2022-12-22,75338,67,Feminino,48237
2022-06-21,86168,28,Feminino,48237
2023-05-24,40006,12,Feminino,48073
2021-01-23,42909,33,Feminino,48073
2022-07-01,79338,59,Feminino,48073
2024-05-13,8323,58,Feminino,48306
2021-12-06,64389,55,Feminino,48238
2023-11-13,86398,40,Feminino,48238
2020-04-05,89398,38,Feminino,48238
2023-01-20,59464,62,Feminino,48210
2023-09-24,31837,18,Feminino,48203
2021-01-30,35140,29,Feminino,48203
2023-01-29,96521,61,Feminino,48310
2023-12-09,44840,41,Feminino,48092
2023-07-29,64896,55,Feminino,48091
2021-08-20,13562,27,Feminino,48212
2021-10-07,14895,55,Feminino,48212
2022-06-10,55625,57,Feminino,48212
2021-02-10,92500,50,Feminino,48212
2024-04-29,19557,34,Feminino,48317
2022-05-19,41111,33,Feminino,48234
2021-11-05,77316,48,Feminino,48315
2023-03-26,12862,39,Feminino,48089
2022-12-23,62617,30,Feminino,48089
2020-02-22,95543,31,Feminino,48089
2021-07-07,22045,61,Feminino,48205
2022-10-13,42712,54,Feminino,48205
2024-05-25,84126,52,Feminino,48021
2022-01-05,90850,51,Feminino,48021
2022-01-11,99195,27,Feminino,48224
2023-03-01,47938,15,Feminino,48038
2022-02-02,5807,15,Feminino,48066
2021-06-27,32843,57,Feminino,48066
2023-08-23,81711,69,Feminino,48066
2023-11-09,3848,13,Feminino,48044
2022-11-27,2975,49,Feminino,48036
2021-07-06,15490,50,Feminino,48236
2023-03-17,46715,37,Feminino,48236
2022-11-12,54819,27,Feminino,48236
2020-08-30,62213,18,Feminino,48045
2020-01-29,70485,52,Feminino,48045
2024-02-04,18546,19,Feminino,38200-000
2021-02-01,21803,50,Feminino,38200-000
2021-10-29,33922,48,Feminino,38415
2023-12-18,37529,69,Feminino,38415
2024-01-22,41351,53,Feminino,38415
2023-06-09,53866,36,Feminino,38415
2023-05-16,73817,61,Feminino,38415
2020-10-05,99557,14,Feminino,38415
2023-02-09,9462,54,Feminino,38413
2021-03-04,32596,17,Feminino,38413
2020-12-29,37268,21,Feminino,38413
2022-06-30,40869,58,Feminino,38413
2021-12-17,41451,56,Feminino,38413
2021-04-16,56246,15,Feminino,38413
2024-04-16,57898,65,Feminino,38413
2022-11-03,68352,32,Feminino,38413
2023-08-11,86745,58,Feminino,38413
2020-11-24,87255,52,Feminino,38413
2024-06-24,96925,54,Feminino,38413
2022-04-09,98948,23,Feminino,38413
2021-12-18,25718,28,Feminino,38401
2021-07-22,35070,25,Feminino,38401
2021-07-18,35546,55,Feminino,38401
2020-08-02,36722,36,Feminino,38401
2021-12-30,85604,58,Feminino,38401
2021-07-29,16787,30,Feminino,38400
2020-02-15,26769,45,Feminino,38400
2020-06-15,74013,47,Feminino,38400
2021-07-25,78496,55,Feminino,38400
2021-10-18,94775,52,Feminino,38400
2020-10-04,2741,57,Feminino,38405
2022-07-18,8987,43,Feminino,38405
2020-07-02,15499,66,Feminino,38405
2024-04-07,26684,17,Feminino,38405
2023-12-13,29709,52,Feminino,38405
2022-10-17,52634,61,Feminino,38405
2022-06-12,52892,15,Feminino,38405
2024-06-27,55575,15,Feminino,38405
2023-11-05,65621,64,Feminino,38405
2020-11-17,76245,19,Feminino,38405
2024-02-08,86250,54,Feminino,38405
2020-03-09,91592,61,Feminino,38405
2020-11-12,20149,69,Feminino,38410
2024-05-31,22335,42,Feminino,38410
2021-01-22,26899,60,Feminino,38410
2024-04-01,29498,38,Feminino,38410
2021-03-28,43048,51,Feminino,38410
2021-07-23,50728,63,Feminino,38410
2023-10-01,78979,25,Feminino,38410
2020-05-26,90385,56,Feminino,38410
2023-12-20,91289,59,Feminino,38410
2024-06-22,5788,60,Feminino,38408
2024-01-31,8117,32,Feminino,38408
2020-11-28,9889,50,Feminino,38408
2021-05-25,16925,48,Feminino,38408
2021-07-02,60228,23,Feminino,38408
2022-11-15,67982,42,Feminino,38408
2021-08-21,70702,14,Feminino,38408
2021-06-26,91183,18,Feminino,38408
2022-10-03,95746,25,Feminino,38408
2023-10-29,8964,62,Feminino,38500-000
2024-05-30,75252,28,Feminino,38500-000
2021-11-07,8343,51,Feminino,38740-000
2024-04-17,21760,42,Feminino,38740-000
2024-06-13,22971,36,Feminino,38740-000
2020-12-24,25944,60,Feminino,38740-000
2020-08-01,27694,41,Feminino,38740-000
2022-06-04,32319,53,Feminino,38740-000
2020-11-10,79525,50,Feminino,38740-000
2020-12-01,90399,39,Feminino,38740-000
2020-07-14,93518,50,Feminino,38740-000
2020-06-21,21309,31,Feminino,37950-000
2020-08-20,49465,67,Feminino,37950-000
2022-06-11,50628,27,Feminino,37950-000
2020-04-29,61444,19,Feminino,37950-000
2023-09-15,89253,36,Feminino,37950-000
2020-01-23,34111,63,Feminino,38600-000
2020-07-21,44472,63,Feminino,38600-000
2021-12-26,50428,23,Feminino,38600-000
2021-11-09,63177,52,Feminino,38600-000
2020-09-23,75645,49,Feminino,38600-000
2021-08-10,85941,40,Feminino,38600-000
2023-09-20,1028,17,Feminino,38610-000
2024-06-11,21874,64,Feminino,38610-000
2023-07-12,50891,62,Feminino,38610-000
2022-08-28,65974,49,Feminino,38610-000
2020-07-30,77245,59,Feminino,38610-000
2022-06-12,89208,61,Feminino,38610-000
2023-06-02,95747,59,Feminino,38610-000
2024-06-20,32563,53,Feminino,37800-000
2021-02-08,48217,66,Feminino,37800-000
2021-10-22,74659,49,Feminino,37800-000
2022-04-11,84921,60,Feminino,37800-000
2020-02-09,85478,58,Feminino,37800-000
2023-12-07,20840,16,Feminino,37900
2021-02-09,57959,33,Feminino,37900
2020-06-15,96549,68,Feminino,37900
2023-08-16,287,45,Feminino,37795-000
2022-01-09,28432,59,Feminino,37795-000
2022-04-24,48561,48,Feminino,37795-000
2021-11-01,49518,47,Feminino,37795-000
2021-03-16,62074,52,Feminino,37795-000
2021-11-01,63053,28,Feminino,37795-000
2022-05-26,69716,43,Feminino,37795-000
2022-07-01,3668,58,Feminino,38702
2024-03-31,31054,49,Feminino,38702
2023-12-27,39431,66,Feminino,38702
2020-07-10,41555,19,Feminino,38702
2024-03-25,62325,60,Feminino,38702
2021-09-29,64597,41,Feminino,38702
2023-01-09,74443,42,Feminino,38702
2021-07-01,19737,21,Feminino,37640-000
2020-05-14,50680,55,Feminino,37640-000
2023-01-09,51129,62,Feminino,37640-000
2020-08-26,53378,40,Feminino,37640-000
2023-01-02,60444,48,Feminino,37640-000
2023-08-31,85559,70,Feminino,37640-000
2020-07-17,25554,40,Feminino,37925-000
2021-04-24,68434,24,Feminino,37925-000
2022-12-23,38831,59,Feminino,38800-000
2022-01-19,91883,48,Feminino,38800-000
2024-05-04,230,34,Feminino,37130-000
2023-11-11,22889,15,Feminino,37130-000
2023-01-17,29025,43,Feminino,37130-000
2022-01-24,31633,56,Feminino,37130-000
2024-06-25,37157,58,Feminino,37130-000
2023-09-19,38077,33,Feminino,37130-000
2022-11-18,48974,13,Feminino,37130-000
2021-02-26,66287,67,Feminino,37130-000
2021-05-31,76680,67,Feminino,37130-000
2020-10-10,86057,15,Feminino,37130-000
2022-01-22,89650,14,Feminino,37130-000
2020-10-05,90658,29,Feminino,37130-000
2021-08-03,4402,57,Feminino,37550-000
2020-06-02,21199,39,Feminino,37550-000
2024-05-27,29815,14,Feminino,37550-000
2022-02-07,33438,37,Feminino,37550-000
2023-11-03,40647,38,Feminino,37550-000
2022-03-03,41278,58,Feminino,37550-000
2021-12-31,43410,57,Feminino,37550-000
2022-04-08,47005,36,Feminino,37550-000
2023-01-10,50554,44,Feminino,37550-000
2022-09-20,52070,44,Feminino,37550-000
2022-11-23,76998,31,Feminino,37550-000
2024-06-21,83160,42,Feminino,37550-000
2023-10-23,4315,70,Feminino,38770-000
2023-05-26,20845,31,Feminino,38770-000
2024-01-10,22267,48,Feminino,38770-000
2020-01-08,73122,60,Feminino,38770-000
2022-12-20,16706,60,Feminino,37750-000
2024-04-04,52348,50,Feminino,37750-000
2021-04-19,62928,46,Feminino,37750-000
2024-01-29,63675,41,Feminino,37750-000
2023-02-12,65983,65,Feminino,37750-000
2024-06-16,71258,66,Feminino,37750-000
2022-09-29,89118,43,Feminino,37750-000
2020-06-07,8973,39,Feminino,37540-000
2023-12-02,53683,33,Feminino,37540-000
2021-08-14,66017,65,Feminino,37540-000
2022-11-19,79832,37,Feminino,37540-000
2020-07-12,2714,67,Feminino,37170-000
2022-11-27,13823,47,Feminino,37170-000
2022-08-16,31338,37,Feminino,37170-000
2024-05-25,73226,52,Feminino,37170-000
2020-03-08,40343,42,Feminino,35588-000
2021-07-09,56567,31,Feminino,35588-000
2021-07-04,63693,31,Feminino,35588-000
2022-10-25,35542,58,Feminino,35570-000
2023-08-27,84697,13,Feminino,35570-000
2022-09-25,10660,27,Feminino,37190-000
2021-01-19,18316,25,Feminino,37190-000
2023-01-22,46030,39,Feminino,37190-000
2022-05-13,55806,61,Feminino,37190-000
2023-01-31,60101,53,Feminino,37190-000
2022-03-25,91151,52,Feminino,37190-000
2020-02-12,97940,17,Feminino,37190-000
2020-04-12,32982,44,Feminino,35590-000
2023-03-04,33407,46,Feminino,35590-000
2023-01-14,73702,58,Feminino,35590-000
2023-11-27,2842,44,Feminino,35600-000
2022-02-21,18498,33,Feminino,35600-000
2023-04-15,23155,13,Feminino,35600-000
2022-07-31,18713,43,Feminino,37270-000
2023-10-03,34022,61,Feminino,37270-000
2020-04-07,50674,39,Feminino,37270-000
2023-08-04,55238,12,Feminino,37270-000
2021-06-10,84351,53,Feminino,37270-000
2020-07-03,96015,47,Feminino,37270-000
2024-06-27,32352,41,Feminino,37410-000
2022-06-10,51981,34,Feminino,37410-000
2020-09-11,61498,55,Feminino,37410-000
2023-01-12,65626,43,Feminino,37410-000
2020-02-15,69394,41,Feminino,37410-000
2021-06-13,9293,59,Feminino,37200-000
2022-12-29,55550,31,Feminino,37200-000
2020-02-18,68360,38,Feminino,37200-000
2023-10-05,71545,53,Feminino,37200-000
2023-11-24,81612,13,Feminino,37200-000
2024-06-22,86069,39,Feminino,37200-000
2024-04-12,27626,24,Feminino,37470-000
2020-07-27,55614,24,Feminino,37470-000
2023-08-26,60216,60,Feminino,37470-000
2024-04-18,7942,31,Feminino,35519-000
2022-10-07,11504,48,Feminino,35519-000
2024-05-24,15628,37,Feminino,35519-000
2022-09-01,22709,28,Feminino,35519-000
2021-09-13,37512,70,Feminino,35519-000
2024-04-17,48220,43,Feminino,35519-000
2020-03-11,48910,56,Feminino,35519-000
2023-09-16,76516,26,Feminino,35519-000
2024-06-25,78701,27,Feminino,35519-000
2023-11-14,83911,42,Feminino,35519-000
2022-08-01,97744,69,Feminino,35519-000
2023-03-05,30818,18,Feminino,35502
2022-12-26,60518,70,Feminino,35502
2021-09-14,91677,59,Feminino,35502
2024-05-19,98718,18,Feminino,35502
2020-02-27,54730,65,Feminino,39480-000
2024-06-27,69571,58,Feminino,39480-000
2024-05-08,82585,70,Feminino,39480-000
2024-03-28,88362,38,Feminino,39480-000
2022-02-11,98269,47,Feminino,39480-000
2023-04-17,28689,17,Feminino,35501
2020-02-28,28725,69,Feminino,35501
2023-08-08,28923,28,Feminino,35501
2021-07-05,35787,47,Feminino,35501
2024-02-27,54332,65,Feminino,35501
2023-02-28,67503,47,Feminino,35501
2021-01-16,74057,65,Feminino,35501
2022-11-21,7987,26,Feminino,39270-000
2023-07-02,11770,64,Feminino,39270-000
2024-04-20,24021,30,Feminino,39270-000
2023-12-29,48948,29,Feminino,39270-000
2022-09-09,179,16,Feminino,39300-000
2022-06-06,16474,18,Feminino,39300-000
2020-10-17,32284,59,Feminino,39300-000
2023-01-02,58704,31,Feminino,39300-000
2024-03-13,78760,52,Feminino,39300-000
2021-03-03,83291,59,Feminino,39300-000
2021-08-24,39004,15,Feminino,35500
2022-02-08,89164,42,Feminino,35500
2022-11-12,24290,41,Feminino,35540-000
2022-10-30,41371,30,Feminino,35540-000
2024-01-09,43100,32,Feminino,35540-000
2024-03-14,12545,23,Feminino,39260-000
2020-11-26,36251,13,Feminino,39260-000
2021-03-02,55686,66,Feminino,39260-000
2020-12-13,19270,70,Feminino,35660
2022-03-30,23946,54,Feminino,35660
2022-06-05,29881,21,Feminino,35660
2023-03-27,20390,61,Feminino,35680
2024-04-18,30555,38,Feminino,35680
2021-11-26,53217,41,Feminino,35680
2023-03-05,57451,46,Feminino,35680
2023-04-24,75495,64,Feminino,35680
2021-12-26,13041,33,Feminino,35661
2022-01-07,55098,30,Feminino,35661
2024-02-08,75562,33,Feminino,35661
2022-09-03,9121,17,Feminino,35790-000
2022-08-23,11838,54,Feminino,35790-000
2021-11-08,27972,15,Feminino,35790-000
2020-07-12,71939,69,Feminino,35790-000
2020-01-15,81579,26,Feminino,35790-000
2021-06-12,85837,36,Feminino,35790-000
2024-02-04,22515,27,Feminino,32900-000
2021-01-26,31007,55,Feminino,32900-000
2020-02-02,53331,40,Feminino,32900-000
2021-11-11,61943,41,Feminino,32900-000
2024-06-24,68170,48,Feminino,32900-000
2022-09-12,84069,59,Feminino,32900-000
2022-01-21,889,30,Feminino,35740
2020-12-28,23153,53,Feminino,35740
2020-04-20,33946,52,Feminino,35740
2023-05-16,35923,50,Feminino,35740
2022-08-17,38054,19,Feminino,35740
2021-12-23,53141,48,Feminino,35740
2021-01-04,70262,43,Feminino,35740
2020-04-10,84397,12,Feminino,35740
2023-03-15,16831,30,Feminino,32920-000
2022-09-01,29543,17,Feminino,32920-000
2020-03-26,30862,53,Feminino,32920-000
2023-04-10,41164,44,Feminino,35700
2023-12-10,64399,57,Feminino,35700
2022-11-27,70273,34,Feminino,35700
2024-02-13,83330,39,Feminino,35700
2022-11-25,967,20,Feminino,35740-000
2020-02-15,38642,17,Feminino,35740-000
2021-10-14,81056,46,Feminino,35740-000
2020-12-24,85537,16,Feminino,35740-000
2023-02-25,85951,15,Feminino,35740-000
2022-08-10,99420,46,Feminino,35740-000
2020-09-18,10719,14,Feminino,35701
2022-11-25,29973,35,Feminino,35701
2022-02-07,47696,26,Feminino,35701
2021-09-18,64873,27,Feminino,35701
2024-02-08,69555,45,Feminino,35701
2020-11-22,77273,13,Feminino,35701
2022-09-16,77611,25,Feminino,35701
2022-01-30,99745,53,Feminino,35701
2023-02-09,14151,31,Feminino,32671-072
2020-03-17,15067,60,Feminino,32671-072
2021-09-13,24639,43,Feminino,32671-072
2021-06-10,29971,63,Feminino,32671-072
2020-01-02,91697,29,Feminino,32671-072
2022-06-19,96468,25,Feminino,32671-072
2022-07-18,53902,20,Feminino,35460-000
2023-05-24,54541,14,Feminino,35460-000
2021-06-28,23558,49,Feminino,32450-000
2021-11-07,51591,16,Feminino,32450-000
2020-07-22,61747,33,Feminino,32450-000
2023-11-18,7388,70,Feminino,32400-000
2020-03-23,7724,47,Feminino,32400-000
2020-10-18,18211,16,Feminino,32400-000
2021-07-19,23344,55,Feminino,32400-000
2020-08-12,27897,34,Feminino,32400-000
2022-07-08,31004,33,Feminino,32400-000
2024-06-24,31020,48,Feminino,32400-000
2021-08-21,31755,51,Feminino,32400-000
2021-05-13,44067,20,Feminino,32400-000
2024-02-26,45300,24,Feminino,32400-000
2023-02-20,48019,41,Feminino,32400-000
2023-10-26,48148,45,Feminino,32400-000
2023-11-01,50347,42,Feminino,32400-000
2022-12-01,51780,26,Feminino,32400-000
2023-11-25,58430,63,Feminino,32400-000
2023-01-01,62444,64,Feminino,32400-000
2020-01-31,69967,27,Feminino,32400-000
2023-06-06,87689,26,Feminino,32400-000
2020-10-06,96154,12,Feminino,32400-000
2020-07-21,96586,64,Feminino,32400-000
2020-08-14,96901,55,Feminino,32400-000
2020-05-02,99456,17,Feminino,32400-000
2022-03-12,12113,67,Feminino,33600-000
2020-03-17,28433,45,Feminino,33600-000
2021-04-29,43042,25,Feminino,33600-000
2020-07-06,63400,42,Feminino,33600-000
2023-10-23,66823,39,Feminino,33600-000
2023-07-03,69174,44,Feminino,33600-000
2023-06-04,81510,31,Feminino,33600-000
2020-03-01,91084,20,Feminino,33600-000
2023-08-15,36320,51,Feminino,35720-000
2023-07-23,75586,51,Feminino,35720-000
2022-03-31,88811,44,Feminino,35720-000
2020-08-01,24359,55,Feminino,32140-000
2024-01-06,25528,21,Feminino,32140-000
2023-06-24,31105,62,Feminino,32140-000
2023-07-20,39015,52,Feminino,32140-000
2020-07-17,53023,44,Feminino,32140-000
2020-05-01,15588,69,Feminino,30180-001
2020-10-21,17392,42,Feminino,30180-001
2021-08-03,64550,34,Feminino,30180-001
2021-02-20,33017,23,Feminino,30110-051
2021-12-12,55015,45,Feminino,30110-051
2020-08-12,62314,32,Feminino,30110-051
2020-01-13,63349,53,Feminino,30110-051
2022-09-10,67808,39,Feminino,30110-051
2022-03-16,82477,32,Feminino,30110-051
2022-10-26,90939,52,Feminino,30110-051
2022-05-11,99454,42,Feminino,30110-051
2022-10-23,16949,16,Feminino,31270-705
2020-06-21,24648,54,Feminino,31270-705
2020-01-02,44831,48,Feminino,31270-705
2022-11-07,45715,38,Feminino,31270-705
2020-11-06,47897,41,Feminino,31270-705
2023-08-11,69922,39,Feminino,31270-705
2020-06-09,70531,25,Feminino,31270-705
2021-05-18,80873,58,Feminino,31270-705
2024-02-19,8723,70,Feminino,33200-000
2023-09-11,10784,44,Feminino,33200-000
2022-07-23,23492,47,Feminino,33200-000
2021-03-18,30388,45,Feminino,33200-000
2021-05-17,32359,44,Feminino,33200-000
2023-05-21,46907,28,Feminino,33200-000
2024-04-04,51646,57,Feminino,33200-000
2022-11-11,71294,38,Feminino,33200-000
2020-12-31,90948,42,Feminino,33200-000
2022-12-13,4616,68,Feminino,30110-042
2020-12-02,6405,20,Feminino,30110-042
2024-01-19,18449,62,Feminino,30110-042
2022-04-23,26731,37,Feminino,30110-042
2022-08-24,42913,33,Feminino,30110-042
2023-07-02,49271,39,Feminino,30110-042
